VOICE,NAME
Miguel,Apprentice Garr
Miguel,Apprentice Kafy
Miguel,Master Barkhem
Kendra,Kahala
Miguel,Jakhal
Kendra,Nocia
Kendra,Larken
Miguel,Jangle
Kendra,Salla
Miguel,Cook Yalkiin
Kendra,Cook Mylis
Miguel,Spiritist Zoliq
Miguel,Apprentice Omosh
Miguel,Apprentice Siason
Miguel,Spiritist Garig
Kendra,Melek Haluur
Kendra,Jharin Taani
Miguel,Khati Sha Marook
Kendra,Khala Dun Quatan
Kendra,Khala Dun Welaar
Kendra,Dar Khura Jeruk
Miguel,Khati Sha Guraat
Kendra,Dar Khura Hylaar
Kendra,Historian Sharar
Miguel,Librarian Almasa
Miguel,Toxicologist Tariid
Miguel,Trade Historian Hajika
Miguel,Merchant Gamouz
Kendra,Scribe Qualia
Miguel,Scribe Tolniq
Kendra,Scribe Imasan
Miguel,Elder Veteran Muhrak
Miguel,Spiritcaller Gaarus
Miguel,Seer Jafik
Kendra,Khati Sha Mylia
Miguel,Scribe Kaleej
Kendra,Poekie Raraesh
Miguel,Armorer Nimij
Miguel,Weapons Master Rahoul
Miguel,Veteran Azamin
Miguel,Khati Sha Jaarin
Miguel,Uhlma Mareesh
Miguel,Dar Khura Hamat
Miguel,Dar Khura Ahmih
Miguel,Brewer Mikkis
Miguel,Brewmaster Hizier
Miguel,Amgah Siman
Kendra,Katja
Miguel,Elder Scout Kyth Lar
Kendra,Nytal Lior
Kendra,Pit Guard Goqua
Miguel,Pit Guard Retaj
Miguel,Pit Guard Abdar
Kendra,Jharia Talmil
Miguel,Ulman Talmil
Miguel,Barkeep Babagyn
Kendra,Jharin Niejan
Miguel,Erat Almar
Miguel,Jihli Mahej
Miguel,Elam Arruk
Miguel,Amat Iuziq
Kendra,Jaima Seyel
Miguel,Arrin Murij
Miguel,Jheral Alezya
Kendra,Barkeep Nejat
Miguel,Barkeep Rawlf
Miguel,Alchemist Kotahl
Miguel,Arms Researcher Saulgan
Miguel,Weapons Master Wygans
Kendra,Taruun Guardian Crarla
Miguel,Kagazz
Miguel,Khala Dun Fareed
Miguel,Taruun Guardian Haman
Miguel,Taruun Guard Imil
Miguel,Taruun Galorg
Miguel,Taruun Jhilia
Miguel,Dar Khura Pyjek
Miguel,Taruun Rolom
Miguel,Taruun Guardian Maliij
Kendra,Taruun Guardian Ahjek
Miguel,Royal Guard Maras
Miguel,Royal Guard Hahjik
Miguel,Khala Dun Kuash
Miguel,Khala Dun Aihjin
Miguel,Khala Dun Jasir
Miguel,Khala Dun Moggs
Miguel,Khala Dun Murglim
Miguel,Khala Dun Taraku
Miguel,Khala Dun Rakata
Miguel,Khala Dun Larg
Kendra,Khala Dun Aoera
Miguel,Khala Dun Koby
Miguel,Khala Dun Bokh
Kendra,Danala Valith
Kendra,Vlarha Myticla
Kendra,Ritra Icyclaw
Kendra,Shainai
Miguel,Recruit Omaj
Miguel,Recruit Fahaar
Miguel,Recruit Sihiq
Kendra,Shainai
Kendra,Vrasha Piennsa
Miguel,a Shar Vahl guard
Miguel,Elder Animist Muada
Miguel,Vuro Padfoot
Kendra,Jaleh
Kendra,Shainai
Miguel,Delival
Miguel,Messenger Yuashar
Kendra,a recondite cutpurse
Miguel,a recondite footpad
Kendra,a recondite cutpurse
Kendra,a recondite cutpurse
Miguel,a recondite footpad
Miguel,a recondite footpad
Kendra,a recondite cutpurse
Miguel,a recondite footpad
Kendra,a recondite cutpurse
Miguel,a recondite footpad
Kendra,a recondite catburgler
Kendra,Scout Halmia
Kendra,Roshawna Rhorer
Kendra,Evonna Songslinger
Miguel,a vah shir courier
Miguel,Gesha Mraal
Miguel,Kaza Raj
Kendra,fire dancer Savra
Kendra,fire dancer Nikka
Kendra,fire dancer Liora
Kendra,fire dancer Davra
Kendra,fire dancer Kiara
Miguel,Hymnist Omiyad
Kendra,Shali
Miguel,Kabrin
Kendra,Ahele
Miguel,Gorin
Kendra,Spiritist Karina
Kendra,Priestess Bast
Miguel,Kojinn Kaa
Miguel,Sentry Ferin
Miguel,Trainee Bargidin
Kendra,Trainee Naria
Miguel,Trainee Jonkar
Miguel,Trainee Paelin
Miguel,Captain Tarief
Kendra,Trainee Sabra
Miguel,Trainee Gorfik
Miguel,Trainee Amikar
Miguel,Trainee Harka
Miguel,Captain Koldar
Miguel,Trainee Larden
Miguel,Trainee Garanik
Kendra,Trainee Parnib
Miguel,Trainee Falkha
Miguel,Captain Karim
Kendra,Shekar
Miguel,Kylfa
Miguel,Ferdrin
Miguel,Jolneg
Miguel,Captain Alim
Kendra,Banker Karra Kai
Miguel,Sentry Har Kalaf
Miguel,Faer Shahar
Kendra,Saren Kaja
Miguel,Tiamon Aroo
Kendra,Sentry Naora Lei
Miguel,Sentry Kedra Kai
Miguel,Guard Shar Aziz
Miguel,Guard Ratha Kalah
Kendra,Shiaana Steelfur
Miguel,Wunshi Kashra
Miguel,Ahom Guzhin
Miguel,Guard Kreethaw
Miguel,Guard Skurr
Miguel,Guard Kliknaw
Miguel,Guard Rawkkun
Miguel,Sergeant Tylah
Kendra,Rittuh Purrik
Miguel,Tokk Smippah
Miguel,Kerr Tiparr
Kendra,Tolah Rakknak
Kendra,Gamali
Kendra,Sellenna Helmark
Kendra,Lezeara Veristar
Kendra,Brysta Ducorran
Kendra,Alladnu Araihse
Kendra,a Vah Shir officer
Miguel,a Vah Shir soldier
Kendra,a Vah Shir soldier
Miguel,a Vah Shir officer
Kendra,a Vah Shir trooper
Kendra,a Vah Shir officer
Kendra,a Vah Shir healer
Miguel,a Vah Shir soldier
Miguel,a Vah Shir trooper
Kendra,a Vah Shir soldier
Kendra,a Vah Shir healer
Miguel,a Vah Shir officer
Kendra,a Vah Shir trooper
Miguel,a Vah Shir trooper
Miguel,a Vah Shir healer
Kendra,a Vah Shir soldier
Kendra,a Vah Shir trooper
Miguel,a Vah Shir trooper
Kendra,a Vah Shir healer
Kendra,a Vah Shir officer
Miguel,a Vah Shir soldier
Miguel,Major Ehmdish
Miguel,Agent Tiesh
Miguel,Prospector Keykis
Miguel,Lieutenant Venris
Miguel,Royal Khala Dun
Miguel,Spiritist Roleko
Kendra,Royal Khala Dun
Miguel,General Staginar
Miguel,Veteran Vadrel
Miguel,Merchant Hamarr
Miguel,Veteran Cullin
Miguel,Veteran Darznel
Kendra,Bookkeeper Leaha
Miguel,Spiritist Darah
Miguel,Captain Necin
Miguel,Scout Derrin
Miguel,Scout Danarin
Miguel,Scout Husman
Kendra,Shopkeeper Chirrin
Miguel,Banker Hanarah
Kendra,a Vah Shir officer
Kendra,a Vah Shir soldier
Kendra,a Vah Shir healer
Miguel,a Vah Shir soldier
Miguel,a Vah Shir soldier
Kendra,a Vah Shir officer
Miguel,a Vah Shir officer
Miguel,a Vah Shir officer
Kendra,a Vah Shir trooper
Miguel,a Vah Shir trooper
Miguel,a Vah Shir healer
Miguel,Captain Darznel
Miguel,Sergeant Cursah
Miguel,Rakshasa Karwoaro
Miguel,Scout Gergil
Miguel,Sergeant Tidwah
Miguel,Royal Khala Dun
Miguel,Royal Khala Dun
Kendra,Royal Khala Dun
Miguel,Royal Khala Dun
Miguel,Kerzar Clawtore
Miguel,Kerzar Clawtore
Kendra,Rashara Wrualla
Miguel,a Wayfarers Brotherhood scout
Miguel,a logger
Kendra,a filthy swabbie
Kendra,Vahlara
Kendra,Kuraal Nem Azmih
Miguel,Jhyric Kan Voth
Kendra,Kuraal Nem Azmih
Miguel,Jhyric Kan Voth
Kendra,Kuraal Nem Azmih
Miguel,Jhyric Kan Voth
Kendra,Holly Longtail
Miguel,Guardian Voelath
Miguel,Cadelid Etord
Kendra,Guardian Helind
Kendra,Radie Imsin
Miguel,Yeril Imsin
Kendra,Tana Clawguard
Kendra,Pastseeker Rhondarra
Miguel,Primalist Uliag
Miguel,Savage Lord Etherat
Miguel,Ralkor Stoneclaw
Kendra,Elwin Razorfur
Miguel,Castlen Drewe
Miguel,Horil Imsin
Miguel,Shroudkeeper Hyush
Kendra,Shroudkeeper Nisua
Kendra,Shroudkeeper Learu
Miguel,Yeril Imsin
Miguel,Tailor Kujen
Miguel,Weavereader Ralmajir
Miguel,Saluk Tramuj
Kendra,Parija Kalamir
Miguel,Samusk Hariij
Miguel,Weavereader Ralmajir
Miguel,Saluk Tramuj
Kendra,Parija Kalamir
Miguel,Samusk Hariij
Kendra,a forgotten traveler
Miguel,an abandoned wanderer
Kendra,an abandoned wanderer
Miguel,an abandoned wanderer
Miguel,a storm battered traveler
Kendra,an aimless adventurer
Kendra,Frana Shimi
Miguel,Leannra Nuadr
Kendra,Kizash Proudpaw
Kendra,Irena Pereira
Kendra,Galadra Pershan
Kendra,Adnia Pashdi
Kendra,Kahlita Vah`Sha
Miguel,Loas Strongclaw
Kendra,Parillin Shurava
Kendra,Saylsa Growlur
Kendra,Xerbina Ralbini
Miguel,Taligda Ralbini
Kendra,Maroley Nazuey
Kendra,Dorsya`s corpse
Miguel,Guardian Omanaru
Miguel,Guardian Velldro
Miguel,Guardian Velldro
Miguel,Guardian Omanaru
Kendra,a Vah Shir
Kendra,a fury
Miguel,a Vah Shir
Kendra,a Vah Shir
Kendra,a fury
Miguel,a Vah Shir
Kendra,a Vah Shir
Kendra,a fury
Miguel,a Vah Shir
Miguel,a fury
Miguel,a fury
Miguel,a fury
Miguel,an armsman
Kendra,an armsman
Kendra,an armsman
Miguel,an armsman
Kendra,Committee Member Marayl
Kendra,Paege Stirratin
Kendra,Roriella Vellestan
Kendra,Teabsrold
Kendra,Savageclaw Uluanes
Kendra,Amilan
Miguel,Ragefury Qenushi
Kendra,Spiritwatcher Ahnkaul
Kendra,Feisten
Miguel,Kayci Strahtin
Kendra,Grishna Vriensa
Kendra,Celni Pawfoot
Miguel,Kellkoan Rishta
Miguel,Rashan Spiritweaver
Kendra,Lumar the Traveled
Kendra,Varille Alyrinshar
Miguel,Evoker Slowtail
Miguel,Jyrnai
Giorgio,an iksar bandit
Giorgio,an Iksar bandit
Bianca,Klok Canip
Giorgio,Klok Tugin
Giorgio,Klok Acet
Bianca,Klok Naman
Giorgio,an Iksar bandit
Giorgio,Klok Gragin
Bianca,Klok Kogrin
Giorgio,Klok Rogalin
Bianca,Klok Ryre
Giorgio,Klok Nogolin
Giorgio,Silliv `Host
Giorgio,Exterminator Jaliss
Giorgio,Keeper Suffering
Giorgio,Zotalz
Giorgio,Jaxxtz
Giorgio,Gryzil
Giorgio,Mohin
Bianca,Lybar
Giorgio,Kamzar
Giorgio,Jondin
Giorgio,Keeper Pain
Giorgio,Keeper Rott
Giorgio,Keeper Pestilence
Giorgio,Keeper Plight
Giorgio,Keeper Bile
Bianca,Klok Scaleroot
Giorgio,Klok Greyscale
Giorgio,Klok Bygle
Giorgio,Klok Gokrok
Bianca,Klok Migo
Giorgio,Klok Roshin
Giorgio,Klok Foob
Giorgio,Klok Gnask
Giorgio,Klok Vydl
Giorgio,an Iksar prisoner
Giorgio,a coerced Iksar
Giorgio,a coerced revenant
Giorgio,Exterminator Sahizz
Giorgio,Grazik Plaguebringer
Bianca,Klok Toren
Bianca,Klok Gritchit
Bianca,Klok Sweetzie
Giorgio,Klok Wartol
Giorgio,Granthrow
Bianca,Rastok
Giorgio,Klok Grots
Giorgio,Klok Nalgoz
Giorgio,Klok Stitch
Giorgio,War Historian Kobl
Bianca,Smithy Vyx
Giorgio,Weaponsmith Grugl
Giorgio,Smithy Bashdyn
Giorgio,Smithy Qag
Giorgio,Smithy Ygen
Giorgio,Smithy Phlegyl
Giorgio,Klok Oxmod
Bianca,Klok Ixmid
Giorgio,Klok Gogon
Giorgio,Klok Foxmyr
Giorgio,Klok Ephmir
Giorgio,Klok Dytar
Bianca,Klok Vednir
Giorgio,Klok Tempar
Giorgio,Klok Scaznar
Giorgio,Klok Hoga
Bianca,Klok Wyga
Giorgio,Klok Margar
Bianca,Klok Rakra
Giorgio,Klok Unlar
Giorgio,Klok Mugruk
Giorgio,Frizazz
Giorgio,Vessel Kirtokk
Giorgio,Vessel Drekk
Bianca,Vessel Migron
Bianca,Vessel Mortyr
Giorgio,Vessel Grymm
Giorgio,Vessel Grott
Giorgio,Vessel Kabda
Giorgio,the Court Chronicler
Giorgio,Jozter
Bianca,Klok Sass
Giorgio,Brewer Prixal
Giorgio,Smithy Zern
Giorgio,Smithy Xzatik
Giorgio,Smithy Krikt
Bianca,Sybar
Mathieu,Gubbly Gippledo
Mathieu,Gubbly Gippledo
Mathieu,Taxonomist Darwin Grisk
Mathieu,Uglib Gaibido
Mathieu,Xotmidd Ferlop
Mathieu,Luarnn Gibbizt
Mathieu,Soulbinder Jubbl
Mathieu,First Fragment of Igok
Celine,Scout Miigle
Mathieu,Friggal Bribbitz
Mathieu,Taeri Kuqq
Celine,Kallei Ribblok
Celine,Selephra Giztral
Celine,Bratoq Jiplup
Mathieu,Gilfal
Mathieu,Kor Trainer Galdok
Mathieu,Dar Forager Lumun
Mathieu,Sergeant Herptol
Mathieu,Sugal the Fist
Mathieu,Selgoon Swampskimmer
Mathieu,Dar Guard Gruply
Mathieu,Dar Guard Gipply
Mathieu,Igok
Celine,Clorka Swampera
Mathieu,Dar Strategist Guib
Mathieu,Yun Trainer Kintok
Celine,Kippidora Landhopper
Celine,Shin Guard Gurlsa
Mathieu,Fipok Glubble
Mathieu,Dar Guard Argup
Mathieu,Dar Guard Rogup
Celine,Ruala
Celine,a fallen froglok
Mathieu,a Guktan Scout
Mathieu,Brenengro Farshore
Celine,Shin Guard Irnalig
Mathieu,Fipok Glubble
Mathieu,Sergeant Herptol
Mathieu,Dar Guard Lraktol
Mathieu,Dar Guard Zraktl
Mathieu,Dar Guard Broktl
Mathieu,Dar Guard Mroktla
Mathieu,Dar Guard Gflabbiel
Mathieu,Dar Guard Fnabble
Mathieu,Assistant Faldok
Mathieu,Yun Trainer Kintok
Mathieu,Kor Trainer Galdok
Mathieu,Anlut Heavenfall
Mathieu,Sugal the Fist
Mathieu,Gaz Commander Faltip
Mathieu,Gikkl Duguug
Mathieu,Master Scribe Uklo
Mathieu,Yilbit Gerbigo
Mathieu,High Seer Flogk
Mathieu,Animal Trainer Visop
Mathieu,Exterminator Galub
Celine,Srekta Froreki
Mathieu,Dar Collector Reokar
Mathieu,Dar Forager Lumun
Mathieu,Tugog Grigol
Mathieu,Dar Strategist Guib
Celine,Yun Protector Kaewhis
Celine,Kor Protector Durlonz
Mathieu,Quartermaster Grik
Mathieu,Dar Banker Zlopps
Mathieu,Scribe Flogglebig
Mathieu,Scribe Figglebog
Mathieu,Scribe Florgg
Mathieu,Scribe Gralke
Mathieu,Scribe Vordangl
Celine,Scribe Biddlegorb
Mathieu,Scribe Noglleg
Celine,Scribe Yoss
Celine,Scribe Garp
Mathieu,Scribe Rikik
Celine,Scribe Gokk
Celine,Zok Huoo
Mathieu,Zok Gleeup
Mathieu,Zok Lubump
Celine,Zok Gribbl
Celine,Zok Gorble
Mathieu,Zok Drup
Mathieu,Zok Folis
Mathieu,Zok Giisip
Celine,Zok Malka
Celine,Zok Prolo
Mathieu,Zok Pirk
Celine,Zok Zribb
Mathieu,Zok Virek
Celine,Zok Grop
Mathieu,Zok Glag
Celine,Zok Rurpp
Mathieu,Zok Moic
Mathieu,Zok Crikk
Celine,Zok Seleka
Celine,Zok Lillis
Mathieu,Zok Sliips
Celine,Zok Gimar
Mathieu,Zok Vroog
Celine,Zok Froob
Mathieu,Zok Giibles
Celine,Zok Gluchh
Mathieu,Zok Kilikko
Mathieu,Zok Tabruu
Celine,Zok Sevrana
Celine,Zok Caropni
Mathieu,Zok Dendrung
Mathieu,Zok Ruppeta
Mathieu,Zok Kuluree
Celine,Kor Master Ralg
Mathieu,Bok Master Thragnog
Celine,Gaz Master Shargnol
Mathieu,Zol Master Malgorn
Celine,Jin Master Sergug
Mathieu,Yun Master Arglug
Mathieu,Shin Master Grubbus
Celine,Kor Master Gloorg
Mathieu,Dar Master Griblok
Celine,Lokta Elder Sigig
Mathieu,Lokta Elder Nywlek
Celine,Lokta Elder Dibbig
Mathieu,Lokta Elder Gritib
Celine,Lokta Elder Froops
Mathieu,Lokta Elder Ginnid
Mathieu,Zokta Elder Gubbigo
Mathieu,Zokta Noble Bribbiz
Celine,Zokta Elder Reebig
Celine,Zokta Elder Riobbin
Celine,Zokta Elder Fogug
Mathieu,Zokta Noble Groobl
Mathieu,a froglok guardsman
Mathieu,a froglok guardsman
Mathieu,Fipnoc Birribit
Mathieu,Sergeant Herptol
Mathieu,Bibsy Gakdoo
Mathieu,Guja Master Therik
Celine,a prisoner
Mathieu,a froglok prisoner
Mathieu,a froglok prisoner
Mathieu,a froglok prisoner
Mathieu,Second Fragment of Igok
Mathieu,Yun Assistant Maldok
Mathieu,Lupot Nukla
Mathieu,a seasoned seafarer
Celine,a shipwright apprentice
Mathieu,Lyndroh
Mathieu,Ajax
Mathieu,Boqueron
Mathieu,Duarte
Mathieu,Damian
Celine,Deltadawn
Mathieu,Babyface
Celine,Shadow
Celine,Frogasly
Celine,Guardian Erohach
Mathieu,Guardian Norerd
Mathieu,Fraga
Celine,a guktan prisoner
Mathieu,Scout Mainil
Mathieu,Scout Granos
Celine,an injured Guktan
Celine,Warrior of Gukta
Celine,Warrior of Gukta
Celine,Bidip Moktu
Celine,Evoker of Gukta
Celine,Evoker of Gukta
Celine,Evoker of Gukta
Celine,Prophet of Gukta
Celine,Prophet of Gukta
Celine,Prophet of Gukta
Celine,Prophet of Gukta
Celine,Healer of Gukta
Celine,Healer of Gukta
Celine,Healer of Gukta
Celine,Knight of Gukta
Celine,Healer of Gukta
Mathieu,Trimdet Trueheart
Celine,Frugita Nergop
Mathieu,Fubvin Ergam
Celine,Gruppip Fooedli
Mathieu,Slewar Belsgog
Celine,Yuggom Guplegop
Mathieu,Mogub Fibblegiz
Celine,Lugrina Fibblegrig
Celine,Pagnia Hopplejump
Celine,Dugina Guangi
Mathieu,Fruglud Ergamoov
Mathieu,Jedal Iaedsar
Mathieu,Kupiop Iku
Mathieu,Taxonomist Darwin Grisk
Mathieu,Gubbly Gippledo
Mathieu,Boythur
Celine,Bratoq Jiplup
Mathieu,Gilfal
Mathieu,Taeri Kuqq
Celine,Kallei Ribblok
Celine,Scout Miigle
Celine,Selephra Giztral
Mathieu,Friggal Bribbitz
Mathieu,Luarnn Gibbizt
Mathieu,Soulbinder Jubbl
Celine,Kippidora Landhopper
Mathieu,Igok
Mathieu,Selgoon Swampskimmer
Celine,Clorka Swampera
Mathieu,Brenengro Farshore
Celine,a fallen froglok
Celine,Trepek Gruplin
Mathieu,Rupkerr
Celine,a froglok corpse
Mathieu,Ruppoc Rockjumper
Celine,Kojip
Celine,Evoker Farleap
Mathieu,an expedition prisoner
Enrique,a Broken Skull brigand
Enrique,a Broken Skull mercenary
Enrique,a drunken pirate
Enrique,a fish gutter
Enrique,a fish gutter
Enrique,a Broken Skull brigand
Enrique,a drunken pirate
Enrique,a Broken Skull mercenary
Enrique,a Broken Skull mercenary
Enrique,a drunken pirate
Enrique,Treasure Sorter Neiben
Enrique,a soot covered weaponsmith
Enrique,a soot covered weaponsmith
Enrique,a storage attendant
Enrique,a Broken Skull brigand
Enrique,a storage worker
Enrique,a bar patron
Enrique,a Dandolak crew member
Enrique,a Dandolak crew member
Enrique,a Dandolak crew member
Enrique,a Dandolak deck hand
Enrique,a Broken Skull shipbuilder
Enrique,a Broken Skull shipbuilder
Enrique,a storage attendant
Enrique,a storage attendant
Enrique,a storage worker
Enrique,a Stormwave crew member
Enrique,a Stormwave crew member
Kimberly,a soot covered weaponsmith
Enrique,a soot covered weaponsmith
Enrique,a Broken Skull shipbuilder
Enrique,a Dandolak deck hand
Enrique,a Dandolak deck hand
Enrique,a Stormwave crew member
Kimberly,a soot covered weaponsmith
Enrique,a bar patron
Enrique,a bar patron
Enrique,a fish gutter
Enrique,a Broken Skull bloodguard
Enrique,a Broken Skull bloodguard
Kimberly,a Broken Skull dreadguard
Enrique,a Broken Skull deathguard
Kimberly,a Broken Skull deathguard
Kimberly,a Broken Skull deathguard
Kimberly,a Broken Skull dreadguard
Kimberly,a Broken Skull deathguard
Enrique,a Broken Skull deathguard
Enrique,a Broken Skull bloodguard
Kimberly,a Broken Skull dreadguard
Enrique,a Broken Skull dreadguard
Enrique,a Broken Skull dreadguard
Enrique,a Broken Skull dreadguard
Kimberly,a Broken Skull bloodguard
Kimberly,a Broken Skull bloodguard
Enrique,a Broken Skull deathguard
Kimberly,a Broken Skull bloodguard
Enrique,the Broken Skull Bloodlord
Kimberly,the Broken Skull Defender
Kimberly,the Broken Skull Dreadlord
Enrique,the Broken Skull Seer
Enrique,a Broken Skull treasurer
Enrique,a treasure sorter
Enrique,a treasure sorter
Enrique,a treasure sorter
Enrique,Grand Spiritist Lokfan
Kimberly,a Broken Skull scrounger
Enrique,a Broken Skull blademaster
Kimberly,lascar first class
Kimberly,a treasure sorter
Kimberly,a Broken Skull plunderer
Enrique,a treasure room guard
Kimberly,a Broken Skull scrounger
Kimberly,a Broken Skull corsair
Kimberly,a Broken Skull corsair
Enrique,a Broken Skull weapon smith
Enrique,lascar second class
Enrique,a Broken Skull blademaster
Kimberly,a mess hall chef
Kimberly,lascar first class
Kimberly,a Broken Skull scrounger
Enrique,a Broken Skull blademaster
Enrique,lascar second class
Enrique,lascar second class
Kimberly,a Broken Skull plunderer
Kimberly,a treasure sorter
Kimberly,lascar first class
Kimberly,a mess hall scrubber
Enrique,a treasure room guard
Kimberly,a Broken Skull corsair
Enrique,the Broken Skull Navigator
Kimberly,a Blacksail witch
Enrique,a Blacksail deckhand
Kimberly,a Blacksail pirate
Enrique,a Broken Skull Spiritist
Mizuki,Guardian Adew
Takumi,Guardian Aboekor
Mizuki,Mercia
Mizuki,a tradeskill armor historian
Takumi,a cultural historian
Takumi,a cultural smithing historian
Mizuki,a cultural tailoring historian
Mizuki,a cultural discoveries historian
Takumi,a cultural tinkering historian
Takumi,Rellith Akkanar
Takumi,Aiden Silverwing
Mizuki,Mercia
Takumi,Culturist Devari
Mizuki,Moswen
Takumi,Butcher Umi
Mizuki,Anarynn
Takumi,Herald Nexeu
Mizuki,Jeweler Mahail
Mizuki,Councilmember Heshyrr
Mizuki,Shimoon
Mizuki,Emissary Tinnvin
Takumi,Champion Utenka
Mizuki,Halima
Takumi,Disgruntled Boawb
Mizuki,Alchemist Kili
Takumi,Atler Flamejabber
Mizuki,Merchant Panya
Takumi,Banker Slynth
Mizuki,Merchant Rehema
Takumi,Vunder the Dark
Mizuki,Alchemist Zahra
Takumi,Merchant Kaphiri
Mizuki,Alchemist Mavin
Takumi,Poisoner Sinuhe
Takumi,Smith Wamukota
Takumi,Banker Jenzeth
Mizuki,Leafchaser Leilu
Takumi,Farmer Joen
Mizuki,Brewer Mesi
Takumi,Smith Gyasi
Mizuki,Tailor Meika
Takumi,Warden Thabit
Takumi,Warden Hamadi
Takumi,Warden Dakarai
Mizuki,Researcher Junna
Takumi,Mercenary Mdjai
Mizuki,Poisoner Salihah
Takumi,Alchemist Garai
Mizuki,Library Assistant Ginae
Takumi,Scalesinger Veshma
Mizuki,Alchemist Masika
Mizuki,Moonreader Ewera
Takumi,Potter Subira
Takumi,Commander Menaulus
Mizuki,Realnyna
Takumi,a Scaleguard recruit
Takumi,Smith Yahya
Mizuki,Petty Thief Kessrala
Mizuki,Researcher Layla
Mizuki,Priestess Aelea
Takumi,Merchant Jhenner
Takumi,Sentry Makalani
Mizuki,Artisan Irisi
Mizuki,Larthutri
Takumi,Warden Ngozi
Mizuki,Baker Sanura
Takumi,Guard Captain Minka
Takumi,Merchant Odimari
Takumi,Poison Master Skuk
